"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"3305",2010,1222139,3,48,2,37,9,2,0,0,4,0,7,1,7,"High School or More",53800,"$20,000+",5,5,1,116
"3306",2010,1222139,4,48,2,7,10,0,0,0,6,0,7,1,1,"Less than High School",53800,"$20,000+",5,5,1,95
"3307",2010,1222139,5,48,2,0,10,0,0,0,6,0,7,1,0,"Less than High School",53800,"$20,000+",5,5,1,93
"3308",2010,1223631,1,48,1,62,1,3,0,0,4,0,1,1,6,"High School or More",23600,"$20,000+",3,3,1,63
"3309",2010,1223631,2,48,1,55,7,3,0,0,4,0,1,1,2,"Less than High School",23600,"$20,000+",3,3,1,86
"3310",2010,1223631,3,48,2,81,5,0,0,2,5,0,1,1,0,"Less than High School",23600,"$20,000+",3,3,1,87
"3311",2010,1223840,1,48,2,43,1,7,6,3,1,1,1,1,2,"Less than High School",49300,"$20,000+",9,9,1,220
"3312",2010,1223840,2,48,1,45,2,0,0,3,1,1,1,1,3,"Less than High School",49300,"$20,000+",9,9,1,232
"3313",2010,1223840,3,48,1,26,3,1,2,1,1,1,1,1,7,"High School or More",49300,"$20,000+",9,9,1,271
"3314",2010,1223840,4,48,1,18,3,1,2,0,6,0,1,1,7,"High School or More",49300,"$20,000+",9,9,1,226
"3315",2010,1223840,5,48,2,10,3,1,2,0,6,0,1,1,1,"Less than High School",49300,"$20,000+",9,9,1,189
"3316",2010,1223840,6,48,1,92,5,0,0,1,1,1,1,1,0,"Less than High School",49300,"$20,000+",9,9,1,249
"3317",2010,1223840,7,48,2,86,5,0,0,1,1,1,1,1,0,"Less than High School",49300,"$20,000+",9,9,1,211
"3318",2010,1223840,8,48,1,0,9,9,3,0,6,0,1,1,0,"Less than High School",49300,"$20,000+",9,9,1,200
"3319",2010,1223840,9,48,2,26,4,0,0,1,1,1,1,1,7,"High School or More",49300,"$20,000+",9,9,1,229
"3320",2010,1224137,1,48,2,80,1,0,0,1,1,1,1,1,0,"Less than High School",25400,"$20,000+",6,6,1,317
"3321",2010,1224137,2,48,1,83,2,0,0,1,1,1,1,1,0,"Less than High School",25400,"$20,000+",6,6,1,222
"3322",2010,1224137,3,48,2,47,3,1,2,2,1,1,1,1,2,"Less than High School",25400,"$20,000+",6,6,1,332
"3323",2010,1224137,4,48,1,19,9,3,6,0,6,0,1,1,6,"High School or More",25400,"$20,000+",6,6,1,242
"3324",2010,1224137,5,48,2,14,9,3,6,0,6,0,1,1,2,"Less than High School",25400,"$20,000+",6,6,1,218
"3325",2010,1224137,6,48,1,53,4,0,0,2,1,1,1,1,3,"Less than High School",25400,"$20,000+",6,6,1,288
"3326",2010,1224275,1,48,2,80,1,0,0,1,5,0,1,1,6,"High School or More",6101,"< $20,000",2,2,1,59
"3327",2010,1224275,2,48,2,49,3,1,0,0,6,0,1,1,10,"High School or More",6101,"< $20,000",2,2,1,102
"3328",2010,1224534,1,48,2,38,1,0,5,2,3,0,7,1,6,"High School or More",43900,"$20,000+",7,6,1,47
"3329",2010,1224534,2,48,1,7,3,1,6,0,6,0,7,1,1,"Less than High School",43900,"$20,000+",7,6,1,60
"3330",2010,1224534,3,48,1,4,3,1,6,0,6,0,7,1,0,"Less than High School",43900,"$20,000+",7,6,1,51
"3331",2010,1224534,4,48,1,50,7,0,5,0,6,0,7,1,0,"Less than High School",43900,"$20,000+",7,6,1,88
"3332",2010,1224534,5,48,1,82,5,0,0,2,5,0,7,1,2,"Less than High School",43900,"$20,000+",7,6,1,98
"3333",2010,1224534,6,48,1,37,11,0,0,2,4,0,7,1,6,"High School or More",43900,"$20,000+",7,6,1,58
"3334",2010,1224534,7,48,2,78,12,0,0,0,5,0,7,1,6,"High School or More",43900,"$20,000+",7,1,1,91
"3335",2010,1224621,1,48,2,53,1,4,0,2,3,0,1,1,6,"High School or More",23640,"$20,000+",8,8,1,158
"3336",2010,1224621,2,48,1,24,3,1,0,0,6,0,1,1,6,"High School or More",23640,"$20,000+",8,8,1,251
"3337",2010,1224621,3,48,2,23,3,1,0,4,6,0,1,1,3,"Less than High School",23640,"$20,000+",8,8,1,263
"3338",2010,1224621,4,48,2,87,5,0,0,1,5,0,1,1,2,"Less than High School",23640,"$20,000+",8,8,1,220
"3339",2010,1224621,5,48,2,4,9,3,0,0,6,0,1,1,0,"Less than High School",23640,"$20,000+",8,8,1,208
"3340",2010,1224621,6,48,2,2,9,3,0,0,6,0,1,1,0,"Less than High School",23640,"$20,000+",8,8,1,207
"3341",2010,1224621,7,48,1,2,9,3,0,0,6,0,1,1,0,"Less than High School",23640,"$20,000+",8,8,1,207
"3342",2010,1224621,8,48,1,0,9,3,0,0,6,0,1,1,0,"Less than High School",23640,"$20,000+",8,8,1,206
"3343",2010,1224751,1,48,2,92,1,0,0,1,5,0,1,1,0,"Less than High School",101100,"$20,000+",2,2,1,32
"3344",2010,1224751,2,48,1,68,3,1,0,0,6,0,1,1,10,"High School or More",101100,"$20,000+",2,2,1,17
"3345",2010,1224931,1,48,2,50,1,5,0,2,1,1,1,1,10,"High School or More",104000,"$20,000+",5,5,1,209
"3346",2010,1224931,2,48,1,50,2,0,0,2,1,1,1,1,10,"High School or More",104000,"$20,000+",5,5,1,199
"3347",2010,1224931,3,48,2,17,3,1,2,0,6,0,1,1,5,"Less than High School",104000,"$20,000+",5,5,1,200
"3348",2010,1224931,4,48,2,11,3,1,2,0,6,0,1,1,2,"Less than High School",104000,"$20,000+",5,5,1,183
"3349",2010,1224931,5,48,2,84,5,0,0,1,5,0,1,1,0,"Less than High School",104000,"$20,000+",5,5,1,269
"3350",2010,1225498,1,48,1,81,1,0,0,1,5,0,1,1,0,"Less than High School",26400,"$20,000+",5,5,1,54
"3351",2010,1225498,2,48,1,36,3,0,1,2,1,1,1,1,6,"High School or More",26400,"$20,000+",5,5,1,82
"3352",2010,1225498,3,48,2,11,9,5,2,0,6,0,1,1,2,"Less than High School",26400,"$20,000+",5,5,1,58
"3353",2010,1225498,4,48,2,5,9,5,2,0,6,0,1,1,1,"Less than High School",26400,"$20,000+",5,5,1,57
"3354",2010,1225498,5,48,2,31,4,0,0,2,1,1,1,1,4,"Less than High School",26400,"$20,000+",5,5,1,70
"3355",2010,1226349,1,48,1,67,1,0,0,0,1,1,1,1,5,"Less than High School",31400,"$20,000+",3,3,1,84
"3356",2010,1226349,2,48,2,67,2,0,3,0,1,1,1,1,6,"High School or More",31400,"$20,000+",3,3,1,46
"3357",2010,1226349,3,48,1,92,6,0,0,1,5,0,1,1,0,"Less than High School",31400,"$20,000+",3,3,1,104
"3358",2010,1226570,1,48,2,83,1,0,0,1,5,0,1,1,2,"Less than High School",24700,"$20,000+",4,4,1,72
"3359",2010,1226570,2,48,2,48,3,1,0,2,3,0,1,1,6,"High School or More",24700,"$20,000+",4,4,1,64
"3360",2010,1226570,3,48,1,24,9,2,0,0,6,0,1,1,7,"High School or More",24700,"$20,000+",4,4,1,57
"3361",2010,1226570,4,48,1,18,9,2,0,0,6,0,1,1,6,"High School or More",24700,"$20,000+",4,4,1,58
"3362",2010,1227541,1,48,1,83,1,0,0,1,1,1,1,1,0,"Less than High School",149500,"$20,000+",3,3,1,68
"3363",2010,1227541,2,48,2,80,2,0,0,1,1,1,1,1,0,"Less than High School",149500,"$20,000+",3,3,1,52
"3364",2010,1227541,3,48,1,47,3,2,1,0,6,0,1,1,6,"High School or More",149500,"$20,000+",3,3,1,79
"3365",2010,1228063,1,48,2,51,1,4,0,2,4,0,1,1,6,"High School or More",40400,"$20,000+",5,5,1,61
"3366",2010,1228063,2,48,1,28,3,1,0,0,6,0,1,1,5,"Less than High School",40400,"$20,000+",5,5,1,80
"3367",2010,1228063,3,48,2,27,3,1,0,1,3,0,1,1,10,"High School or More",40400,"$20,000+",5,5,1,75
"3368",2010,1228063,4,48,2,81,5,0,0,1,5,0,1,1,2,"Less than High School",40400,"$20,000+",5,5,1,86
"3369",2010,1228063,5,48,1,6,9,3,0,0,6,0,1,1,1,"Less than High School",40400,"$20,000+",5,5,1,65
"3370",2010,1228130,1,48,1,84,1,0,0,1,1,1,1,1,5,"Less than High School",20000,"$20,000+",3,3,1,85
"3371",2010,1228130,2,48,2,82,2,0,0,1,1,1,1,1,4,"Less than High School",20000,"$20,000+",3,3,1,83
"3372",2010,1228130,3,48,2,52,3,2,1,0,6,0,1,1,6,"High School or More",20000,"$20,000+",3,3,1,109
"3373",2010,1228407,1,48,2,51,1,3,0,1,4,0,7,1,6,"High School or More",8390,"< $20,000",4,4,1,63
"3374",2010,1228407,3,48,2,92,5,0,0,1,5,0,7,1,1,"Less than High School",8390,"< $20,000",4,4,1,91
"3375",2010,1228407,4,48,2,16,9,0,0,0,6,0,7,1,4,"Less than High School",8390,"< $20,000",4,4,1,57
"3376",2010,1228596,1,48,2,92,1,0,0,1,5,0,1,1,2,"Less than High School",47800,"$20,000+",2,2,1,44
"3377",2010,1228596,2,48,2,69,3,1,0,0,4,0,1,1,6,"High School or More",47800,"$20,000+",2,2,1,65
"3378",2010,1228649,1,48,2,92,1,0,0,1,5,0,1,1,2,"Less than High School",13700,"< $20,000",2,2,1,56
"3379",2010,1228649,2,48,1,67,3,1,0,0,6,0,1,1,2,"Less than High School",13700,"< $20,000",2,2,1,77
"3380",2010,1229243,1,48,2,68,1,2,0,0,6,0,1,1,7,"High School or More",38380,"$20,000+",2,2,1,62
"3381",2010,1229243,2,48,2,92,5,0,0,1,5,0,1,1,2,"Less than High School",38380,"$20,000+",2,2,1,79
"3382",2010,1229460,1,48,2,83,1,0,0,1,5,0,1,1,1,"Less than High School",43200,"$20,000+",2,2,1,64
"3383",2010,1229460,2,48,1,53,3,1,0,0,4,0,1,1,10,"High School or More",43200,"$20,000+",2,2,1,104
"3384",2010,1229716,1,48,1,52,1,0,5,2,1,1,1,1,10,"High School or More",69000,"$20,000+",5,5,1,78
"3385",2010,1229716,2,48,2,50,2,0,0,2,1,1,1,1,10,"High School or More",69000,"$20,000+",5,5,1,75
"3386",2010,1229716,3,48,2,19,3,2,1,0,6,0,1,1,6,"High School or More",69000,"$20,000+",5,5,1,67
"3387",2010,1229716,4,48,2,7,3,2,1,0,6,0,1,1,1,"Less than High School",69000,"$20,000+",5,5,1,74
"3388",2010,1229716,5,48,1,80,5,0,0,1,5,0,1,1,2,"Less than High School",69000,"$20,000+",5,5,1,120
"3389",2010,1229732,1,48,2,45,1,0,6,4,3,0,1,1,1,"Less than High School",59400,"$20,000+",8,8,1,60
"3390",2010,1229732,2,48,2,25,3,1,0,2,3,0,1,1,7,"High School or More",59400,"$20,000+",8,8,1,80
"3391",2010,1229732,3,48,2,21,3,1,0,0,6,0,1,1,6,"High School or More",59400,"$20,000+",8,8,1,65
"3392",2010,1229732,4,48,1,16,3,1,0,0,6,0,1,1,3,"Less than High School",59400,"$20,000+",8,8,1,65
"3393",2010,1229732,5,48,2,7,3,1,0,0,6,0,1,1,1,"Less than High School",59400,"$20,000+",8,8,1,78
"3394",2010,1229732,6,48,1,84,5,0,0,1,5,0,1,1,1,"Less than High School",59400,"$20,000+",8,8,1,84
"3395",2010,1229732,7,48,2,7,9,2,0,0,6,0,1,1,1,"Less than High School",59400,"$20,000+",8,8,1,76
"3396",2010,1229732,8,48,2,2,9,2,0,0,6,0,1,1,0,"Less than High School",59400,"$20,000+",8,8,1,67
"3397",2010,1229789,1,48,2,92,1,0,0,1,5,0,1,1,6,"High School or More",21800,"$20,000+",3,3,1,45
"3398",2010,1229789,2,48,2,53,3,1,0,0,1,1,1,1,6,"High School or More",21800,"$20,000+",3,3,1,42
"3399",2010,1229789,3,48,1,57,4,0,0,0,1,1,1,1,6,"High School or More",21800,"$20,000+",3,3,1,46
"3400",2010,1229985,1,48,1,75,1,0,0,1,1,1,1,1,4,"Less than High School",46700,"$20,000+",3,3,1,128
"3401",2010,1229985,2,48,2,80,2,0,0,1,1,1,1,1,4,"Less than High School",46700,"$20,000+",3,3,1,93
"3402",2010,1229985,3,48,2,56,3,2,1,0,4,0,1,1,6,"High School or More",46700,"$20,000+",3,3,1,164
"3403",2010,1230194,1,48,1,73,1,0,0,1,1,1,1,1,2,"Less than High School",28700,"$20,000+",4,4,1,28
"3404",2010,1230194,2,48,2,73,2,4,0,1,1,1,1,1,2,"Less than High School",28700,"$20,000+",4,4,1,26
"3405",2010,1230194,3,48,1,40,3,2,1,0,6,0,1,1,6,"High School or More",28700,"$20,000+",4,4,1,159
"3406",2010,1230194,4,48,2,92,6,0,0,1,5,0,1,1,2,"Less than High School",28700,"$20,000+",4,4,1,49
"3407",2010,1230470,1,48,2,92,1,0,0,1,5,0,1,1,1,"Less than High School",17200,"< $20,000",2,2,1,66
"3408",2010,1230470,2,48,1,60,3,1,0,0,3,0,1,1,2,"Less than High School",17200,"< $20,000",2,2,1,88
"3409",2010,1230768,1,48,1,82,1,0,0,1,1,1,1,1,2,"Less than High School",75600,"$20,000+",4,4,1,102
"3410",2010,1230768,2,48,2,78,2,0,0,1,1,1,1,1,2,"Less than High School",75600,"$20,000+",4,4,1,158
"3411",2010,1230768,3,48,2,52,3,2,1,1,4,0,1,1,6,"High School or More",75600,"$20,000+",4,4,1,189
"3412",2010,1230768,4,48,2,21,9,3,0,0,6,0,1,1,7,"High School or More",75600,"$20,000+",4,4,1,117
"3413",2010,1232919,1,48,1,80,1,0,0,1,1,1,1,1,0,"Less than High School",29700,"$20,000+",3,3,1,31
"3414",2010,1232919,2,48,2,67,2,0,0,1,1,1,1,1,2,"Less than High School",29700,"$20,000+",3,3,1,51
"3415",2010,1232919,3,48,2,39,3,2,1,0,6,0,1,1,8,"High School or More",29700,"$20,000+",3,3,1,31
"3416",2010,1232954,1,48,2,88,1,0,0,1,5,0,1,1,0,"Less than High School",14400,"< $20,000",2,2,1,69
"3417",2010,1232954,2,48,1,52,3,1,0,0,6,0,1,1,3,"Less than High School",14400,"< $20,000",2,2,1,116
"3418",2010,1233631,1,48,1,45,1,12,0,9,1,1,1,1,6,"High School or More",59200,"$20,000+",12,12,1,98
"3419",2010,1233631,2,48,2,27,2,0,0,9,1,1,1,1,6,"High School or More",59200,"$20,000+",12,12,1,169
"3420",2010,1233631,3,48,2,28,3,2,1,0,2,1,1,1,6,"High School or More",59200,"$20,000+",12,12,1,137
"3421",2010,1233631,4,48,1,23,3,2,1,0,6,0,1,1,8,"High School or More",59200,"$20,000+",12,12,1,87
"3422",2010,1233631,5,48,2,17,3,2,1,0,6,0,1,1,3,"Less than High School",59200,"$20,000+",12,12,1,61
"3423",2010,1233631,6,48,2,16,3,2,1,0,6,0,1,1,2,"Less than High School",59200,"$20,000+",12,12,1,60
"3424",2010,1233631,7,48,1,12,3,2,1,0,6,0,1,1,1,"Less than High School",59200,"$20,000+",12,12,1,106
"3425",2010,1233631,8,48,1,10,3,2,1,0,6,0,1,1,1,"Less than High School",59200,"$20,000+",12,12,1,106
"3426",2010,1233631,9,48,1,8,3,2,1,0,6,0,1,1,1,"Less than High School",59200,"$20,000+",12,12,1,107
"3427",2010,1233631,10,48,2,6,3,2,1,0,6,0,1,1,1,"Less than High School",59200,"$20,000+",12,12,1,80
"3428",2010,1233631,11,48,1,1,3,2,1,0,6,0,1,1,0,"Less than High School",59200,"$20,000+",12,12,1,106
"3429",2010,1233631,12,48,2,83,5,0,0,1,2,1,1,1,6,"High School or More",59200,"$20,000+",12,12,1,140
"3430",2010,1233750,1,48,2,65,1,0,2,0,6,0,1,1,2,"Less than High School",26300,"$20,000+",2,2,1,86
"3431",2010,1233750,2,48,1,87,5,0,0,1,5,0,1,1,1,"Less than High School",26300,"$20,000+",2,2,1,76
"3432",2010,1234885,1,48,2,83,1,0,0,2,4,0,1,1,6,"High School or More",17790,"< $20,000",3,3,1,76
"3433",2010,1234885,2,48,1,53,3,1,0,0,4,0,1,1,10,"High School or More",17790,"< $20,000",3,3,1,98
"3434",2010,1234885,3,48,1,45,3,1,0,0,4,0,1,1,5,"Less than High School",17790,"< $20,000",3,3,1,85
"3435",2010,1235216,1,48,1,86,1,0,0,1,1,1,7,1,1,"Less than High School",102700,"$20,000+",5,5,1,56
"3436",2010,1235216,2,48,2,78,2,0,0,1,1,1,7,1,3,"Less than High School",102700,"$20,000+",5,5,1,66
"3437",2010,1235216,3,48,2,49,3,2,1,1,1,1,7,1,10,"High School or More",102700,"$20,000+",5,5,1,74
"3438",2010,1235216,4,48,2,26,9,3,5,0,6,0,7,1,10,"High School or More",102700,"$20,000+",5,5,1,70
"3439",2010,1235216,5,48,1,57,4,0,0,1,1,1,7,1,10,"High School or More",102700,"$20,000+",5,5,1,88
"3440",2010,1235855,1,48,2,51,1,3,0,0,1,1,1,1,6,"High School or More",58200,"$20,000+",3,3,1,90
"3441",2010,1235855,2,48,1,53,2,0,0,0,1,1,1,1,6,"High School or More",58200,"$20,000+",3,3,1,74
"3442",2010,1235855,3,48,2,81,5,0,0,1,5,0,1,1,3,"Less than High School",58200,"$20,000+",3,3,1,108
"3443",2010,1236198,1,48,2,55,1,3,0,0,1,1,1,1,7,"High School or More",63000,"$20,000+",3,3,1,37
"3444",2010,1236198,2,48,1,56,2,0,0,0,1,1,1,1,10,"High School or More",63000,"$20,000+",3,3,1,84
"3445",2010,1236198,3,48,2,84,5,0,0,1,5,0,1,1,2,"Less than High School",63000,"$20,000+",3,3,1,109
"3446",2010,1236561,1,48,1,86,1,0,0,1,1,1,1,1,2,"Less than High School",49600,"$20,000+",3,3,1,73
"3447",2010,1236561,2,48,2,87,2,0,0,1,1,1,1,1,6,"High School or More",49600,"$20,000+",3,3,1,60
"3448",2010,1236561,3,48,2,60,3,2,1,0,5,0,1,1,6,"High School or More",49600,"$20,000+",3,3,1,60
"3449",2010,1236833,1,48,1,43,1,0,5,2,1,1,1,1,11,"High School or More",80500,"$20,000+",5,5,1,176
"3450",2010,1236833,2,48,2,37,2,0,0,2,1,1,1,1,11,"High School or More",80500,"$20,000+",5,5,1,201
"3451",2010,1236833,3,48,2,8,3,2,1,0,6,0,1,1,1,"Less than High School",80500,"$20,000+",5,5,1,193
"3452",2010,1236833,4,48,1,4,3,2,1,0,6,0,1,1,0,"Less than High School",80500,"$20,000+",5,5,1,243
"3453",2010,1236833,5,48,1,84,5,0,0,1,4,0,1,1,1,"Less than High School",80500,"$20,000+",5,5,1,186
"3454",2010,1237193,1,48,2,51,1,4,5,1,1,1,1,1,2,"Less than High School",17000,"< $20,000",5,5,1,99
"3455",2010,1237193,2,48,1,58,2,0,0,1,1,1,1,1,6,"High School or More",17000,"< $20,000",5,5,1,87
"3456",2010,1237193,3,48,1,19,3,1,2,0,6,0,1,1,6,"High School or More",17000,"< $20,000",5,5,1,108
"3457",2010,1237193,4,48,2,81,5,0,0,1,1,1,1,1,2,"Less than High School",17000,"< $20,000",5,5,1,99
"3458",2010,1237193,5,48,1,78,5,0,0,1,1,1,1,1,2,"Less than High School",17000,"< $20,000",5,5,1,136
"3459",2010,1237365,1,48,1,92,1,0,0,1,1,1,8,1,0,"Less than High School",21900,"$20,000+",3,3,1,33
"3460",2010,1237365,2,48,2,83,2,0,0,1,1,1,7,1,0,"Less than High School",21900,"$20,000+",3,3,1,34
"3461",2010,1237365,3,48,2,58,3,2,1,0,4,0,7,1,0,"Less than High School",21900,"$20,000+",3,3,1,82
"3462",2010,1237897,1,48,2,86,1,0,0,2,5,0,1,1,1,"Less than High School",51200,"$20,000+",3,3,1,57
"3463",2010,1237897,2,48,2,54,3,1,0,0,6,0,1,1,8,"High School or More",51200,"$20,000+",3,3,1,92
"3464",2010,1237897,3,48,2,50,3,1,0,0,6,0,8,1,6,"High School or More",51200,"$20,000+",3,3,1,91
"3465",2010,1238247,1,48,1,79,1,0,0,1,1,1,1,1,2,"Less than High School",20700,"$20,000+",3,3,1,24
"3466",2010,1238247,2,48,2,80,2,0,0,1,1,1,1,1,0,"Less than High School",20700,"$20,000+",3,3,1,15
"3467",2010,1238247,3,48,1,54,3,2,1,0,5,0,1,1,2,"Less than High School",20700,"$20,000+",3,3,1,36
"3468",2010,1238651,1,48,1,86,1,0,0,1,5,0,1,1,0,"Less than High School",15400,"< $20,000",2,2,1,28
"3469",2010,1238651,2,48,2,45,3,0,1,0,4,0,1,1,6,"High School or More",15400,"< $20,000",2,2,1,24
"3470",2010,1238780,1,48,2,84,1,0,0,1,5,0,1,1,2,"Less than High School",38000,"$20,000+",2,2,1,71
"3471",2010,1238780,2,48,2,50,3,1,0,0,4,0,1,1,6,"High School or More",38000,"$20,000+",2,2,1,109
"3472",2010,1239072,1,48,2,84,1,0,0,2,5,0,1,1,10,"High School or More",68300,"$20,000+",3,3,1,78
"3473",2010,1239072,2,48,1,53,3,1,0,0,4,0,1,1,6,"High School or More",68300,"$20,000+",3,3,1,102
"3474",2010,1239072,3,48,2,50,3,1,0,0,4,0,1,1,7,"High School or More",68300,"$20,000+",3,3,1,125
"3475",2010,1239080,1,48,2,74,1,0,0,1,1,1,1,1,6,"High School or More",16400,"< $20,000",6,6,1,113
"3476",2010,1239080,2,48,1,82,2,0,0,1,1,1,1,1,2,"Less than High School",16400,"< $20,000",6,6,1,144
"3477",2010,1239080,3,48,2,45,3,1,2,3,3,0,1,1,6,"High School or More",16400,"< $20,000",6,6,1,165
"3478",2010,1239080,4,48,1,17,9,3,0,0,6,0,1,1,5,"Less than High School",16400,"< $20,000",6,6,1,175
"3479",2010,1239080,5,48,1,15,9,3,0,0,6,0,1,1,3,"Less than High School",16400,"< $20,000",6,6,1,175
"3480",2010,1239080,6,48,1,14,9,3,0,0,6,0,1,1,2,"Less than High School",16400,"< $20,000",6,6,1,213
"3481",2010,1239307,1,48,2,65,1,4,3,1,6,0,1,1,10,"High School or More",100500,"$20,000+",5,5,1,54
"3482",2010,1239307,2,48,2,29,3,1,0,1,2,1,1,1,6,"High School or More",100500,"$20,000+",5,5,1,61
"3483",2010,1239307,3,48,1,92,5,0,0,1,1,1,1,1,7,"High School or More",100500,"$20,000+",5,5,1,65
"3484",2010,1239307,5,48,2,5,9,2,0,0,6,0,1,1,1,"Less than High School",100500,"$20,000+",5,5,1,58
"3485",2010,1239496,1,48,2,51,1,8,0,4,1,1,1,1,3,"Less than High School",30300,"$20,000+",8,8,1,227
"3486",2010,1239496,2,48,1,48,2,0,0,4,1,1,1,1,2,"Less than High School",30300,"$20,000+",8,8,1,272
"3487",2010,1239496,3,48,1,20,3,1,2,0,6,0,1,1,7,"High School or More",30300,"$20,000+",8,8,1,319
"3488",2010,1239496,4,48,1,15,3,1,2,0,6,0,1,1,2,"Less than High School",30300,"$20,000+",8,8,1,275
"3489",2010,1239496,5,48,1,7,3,1,2,0,6,0,1,1,1,"Less than High School",30300,"$20,000+",8,8,1,271
"3490",2010,1239496,6,48,1,7,3,1,2,0,6,0,1,1,1,"Less than High School",30300,"$20,000+",8,8,1,270
"3491",2010,1239496,7,48,1,62,7,8,0,0,6,0,1,1,1,"Less than High School",30300,"$20,000+",8,8,1,357
"3492",2010,1239496,8,48,2,82,5,0,0,2,5,0,1,1,2,"Less than High School",30300,"$20,000+",8,8,1,288
"3493",2010,1239701,1,48,1,49,1,5,0,2,1,1,7,1,6,"High School or More",61300,"$20,000+",5,5,1,131
"3494",2010,1239701,2,48,2,47,2,0,0,2,1,1,7,1,6,"High School or More",61300,"$20,000+",5,5,1,119
"3495",2010,1239701,3,48,1,18,3,2,1,0,6,0,7,1,6,"High School or More",61300,"$20,000+",5,5,1,41
"3496",2010,1239701,4,48,2,15,3,2,1,0,6,0,7,1,4,"Less than High School",61300,"$20,000+",5,5,1,114
"3497",2010,1239701,5,48,2,82,5,0,0,1,5,0,7,1,5,"Less than High School",61300,"$20,000+",5,5,1,136
"3498",2010,1239714,1,48,1,81,1,0,0,3,1,1,1,1,2,"Less than High School",26890,"$20,000+",7,7,1,55
"3499",2010,1239714,2,48,2,53,2,0,0,3,1,1,1,1,3,"Less than High School",26890,"$20,000+",7,7,1,63
"3500",2010,1239714,3,48,2,36,3,2,1,2,6,0,8,1,6,"High School or More",26890,"$20,000+",7,7,1,118
"3501",2010,1239714,4,48,2,35,3,2,1,0,2,1,8,1,6,"High School or More",26890,"$20,000+",7,7,1,119
"3502",2010,1239714,5,48,2,19,3,2,1,0,6,0,1,1,4,"Less than High School",26890,"$20,000+",7,7,1,105
"3503",2010,1239714,6,48,1,3,9,3,0,0,6,0,1,1,0,"Less than High School",26890,"$20,000+",7,7,1,90
"3504",2010,1239714,7,48,1,1,9,3,0,0,6,0,1,1,0,"Less than High School",26890,"$20,000+",7,7,1,91
"3505",2010,1240471,1,48,1,83,1,0,0,1,1,1,1,1,2,"Less than High School",15880,"< $20,000",3,3,1,51
"3506",2010,1240471,2,48,2,63,2,0,0,1,1,1,1,1,2,"Less than High School",15880,"< $20,000",3,3,1,61
"3507",2010,1240471,3,48,2,34,3,2,1,0,6,0,1,1,10,"High School or More",15880,"< $20,000",3,3,1,99
"3508",2010,1240575,1,48,2,28,1,5,4,2,6,0,1,1,7,"High School or More",12300,"< $20,000",6,6,1,217
"3509",2010,1240575,2,48,2,9,3,1,0,0,6,0,1,1,1,"Less than High School",12300,"< $20,000",6,6,1,277
"3510",2010,1240575,3,48,1,3,3,1,0,0,6,0,1,1,0,"Less than High School",12300,"< $20,000",6,6,1,267
"3511",2010,1240575,4,48,1,81,5,0,0,1,1,1,1,1,2,"Less than High School",12300,"< $20,000",6,6,1,409
"3512",2010,1240575,5,48,2,54,5,0,0,1,1,1,1,1,1,"Less than High School",12300,"< $20,000",6,6,1,378
"3513",2010,1240575,6,48,2,15,10,0,0,0,6,0,1,1,3,"Less than High School",12300,"< $20,000",6,6,1,263
"3514",2010,1241328,1,48,2,82,1,0,0,1,1,1,1,1,2,"Less than High School",18000,"< $20,000",3,3,1,72
"3515",2010,1241328,2,48,1,87,2,0,0,1,1,1,1,1,1,"Less than High School",18000,"< $20,000",3,3,1,86
"3516",2010,1241328,3,48,1,63,3,1,2,0,4,0,1,1,2,"Less than High School",18000,"< $20,000",3,3,1,126
"3517",2010,1242013,1,48,1,43,1,2,0,0,6,0,1,1,6,"High School or More",36000,"$20,000+",2,2,1,122
"3518",2010,1242013,2,48,2,82,5,0,0,1,5,0,1,1,0,"Less than High School",36000,"$20,000+",2,2,1,166
"3519",2010,1242095,1,48,1,56,1,0,0,0,1,1,1,1,3,"Less than High School",39510,"$20,000+",3,3,1,174
"3520",2010,1242095,2,48,2,55,2,3,0,0,1,1,1,1,3,"Less than High School",39510,"$20,000+",3,3,1,189
"3521",2010,1242095,3,48,2,92,6,0,0,1,5,0,1,1,6,"High School or More",39510,"$20,000+",3,3,1,205
"3522",2010,1242134,1,48,2,78,1,0,0,2,1,1,1,1,1,"Less than High School",46600,"$20,000+",5,5,1,31
"3523",2010,1242134,2,48,1,80,2,0,0,2,1,1,1,1,1,"Less than High School",46600,"$20,000+",5,5,1,28
"3524",2010,1242134,3,48,2,41,3,1,2,1,4,0,1,1,6,"High School or More",46600,"$20,000+",5,5,1,20
"3525",2010,1242134,4,48,1,35,3,1,2,0,6,0,1,1,6,"High School or More",46600,"$20,000+",5,5,1,24
"3526",2010,1242134,5,48,1,15,9,3,0,0,6,0,1,1,3,"Less than High School",46600,"$20,000+",5,5,1,14
"3527",2010,1242265,1,48,1,51,1,0,3,1,4,0,1,1,11,"High School or More",97900,"$20,000+",3,3,1,73
"3528",2010,1242265,2,48,1,21,3,0,1,0,6,0,1,1,10,"High School or More",97900,"$20,000+",3,3,1,116
"3529",2010,1242265,3,48,1,83,5,0,0,1,5,0,1,1,6,"High School or More",97900,"$20,000+",3,3,1,106
